state_po,county,2000vs2016,2000vs2004,2000vs2008,2000vs2012,2004vs2008,2004vs2012,2004vs2016,2008vs2012,2008vs2016,20012vs2016
IL,Sangamon,-0.038867176,0.050384831,-0.174356849,-0.044642119,-0.22474168,-0.09502695,-0.089252007,0.12971473,0.135489673,0.005774943
IL,Schuyler,0.248622086,0.070790057,-0.147430063,-0.041986822,-0.21822012,-0.112776879,0.177832029,0.105443241,0.396052149,0.290608908
IL,Scott,0.344565092,0.087598667,-0.063746611,0.060839418,-0.151345278,-0.026759249,0.256966425,0.124586029,0.408311703,0.283725674
IL,Shelby,0.359240233,0.104125074,0.01756037,0.156436406,-0.086564704,0.052311332,0.255115159,0.138876036,0.341679863,0.202803827
IL,Stark,0.212815076,0.051409781,-0.107928936,0.001067149,-0.159338717,-0.050342632,0.161405295,0.108996085,0.320744012,0.211747927
IL,Stephenson,0.026047482,0.017829502,-0.203559073,-0.120427188,-0.221388575,-0.13825669,0.00821798,0.083131885,0.229606555,0.14647467
IL,Tazewell,0.174305542,0.058790765,-0.045041795,0.072959708,-0.10383256,0.014168943,0.115514777,0.118001503,0.219347337,0.101345834
IL,Union,0.348939245,0.127317034,0.071100022,0.171832204,-0.056217012,0.04451517,0.221622211,0.100732182,0.277839223,0.177107041
IL,Vermilion,0.2842319,0.107048832,-0.017585385,0.120669518,-0.124634217,0.013620686,0.177183068,0.138254903,0.301817285,0.163562382
IL,Wabash,0.27238937,0.151965137,-0.120648447,0.110119177,-0.272613584,-0.04184596,0.120424233,0.230767624,0.393037817,0.162270193
IL,Warren,0.115838487,0.01423779,-0.129973643,-0.103806101,-0.144211433,-0.118043891,0.101600697,0.026167542,0.24581213,0.219644588
IL,Washington,0.314873284,0.017140371,-0.09767639,0.076009408,-0.114816761,0.058869037,0.297732913,0.173685798,0.412549674,0.238863876
IL,Wayne,0.308595924,0.070315608,-0.055654497,0.174648794,-0.125970105,0.104333186,0.238280316,0.230303291,0.364250421,0.13394713
IL,White,0.371752935,0.049404259,-0.114496482,0.155332822,-0.163900741,0.105928563,0.322348676,0.269829304,0.486249417,0.216420113
IL,Whiteside,0.127551121,0.037358921,-0.109785277,-0.109583318,-0.147144198,-0.146942239,0.0901922,0.000201959,0.237336398,0.237134439
IL,Will,-0.089531413,0.028976963,-0.15770587,-0.080713816,-0.186682833,-0.109690779,-0.118508376,0.076992054,0.068174457,-0.008817597
IL,Williamson,0.340232247,0.146091492,0.077568279,0.18162501,-0.068523213,0.035533518,0.194140755,0.104056731,0.262663968,0.158607237
IL,Winnebago,-0.017540957,-0.008207687,-0.144916323,-0.072208332,-0.136708636,-0.064000645,-0.00933327,0.072707991,0.127375366,0.054667375
IL,Woodford,0.088394602,0.03583938,-0.053644655,0.071357551,-0.089484035,0.035518171,0.052555222,0.125002206,0.142039257,0.017037051
IN,Adams,0.143099068,0.086750389,-0.122432627,0.014692218,-0.209183016,-0.072058171,0.056348679,0.137124845,0.265531695,0.12840685
IN,Allen,-0.057813692,0.020543827,-0.208397445,-0.084577066,-0.228941272,-0.105120893,-0.078357519,0.123820379,0.150583753,0.026763374
IN,Bartholomew,0.053555802,0.068432438,-0.166076557,-0.024509814,-0.234508995,-0.092942252,-0.014876636,0.141566743,0.219632359,0.078065616
IN,Benton,0.181603488,0.129032717,-0.124740956,0.039698374,-0.253773673,-0.089334343,0.052570771,0.16443933,0.306344444,0.141905114
IN,Blackford,0.313613879,0.165182185,-0.119417396,0.043489563,-0.284599581,-0.121692622,0.148431694,0.162906959,0.433031275,0.270124316
IN,Boone,-0.1621186,0.042177557,-0.198697147,-0.078677624,-0.240874704,-0.120855181,-0.204296157,0.120019523,0.036578547,-0.083440976
IN,Brown,0.129139466,0.057838391,-0.159697936,-0.017991735,-0.217536327,-0.075830126,0.071301075,0.141706201,0.288837402,0.147131201
IN,Carroll,0.248417806,0.109558629,-0.130032311,0.044222484,-0.23959094,-0.065336145,0.138859177,0.174254795,0.378450117,0.204195322
IN,Cass,0.16047349,0.113043701,-0.172425002,-0.040778334,-0.285468703,-0.153822035,0.047429789,0.131646668,0.332898492,0.201251824
IN,Clark,0.164410286,0.106631871,0.015581468,0.043387034,-0.091050403,-0.063244837,0.057778415,0.027805566,0.148828818,0.121023252
IN,Clay,0.277300394,0.099087483,-0.1592375,0.062702695,-0.258324983,-0.036384788,0.178212911,0.221940195,0.436537894,0.214597699
IN,Clinton,0.160291884,0.114172037,-0.18817647,-0.011673326,-0.302348507,-0.125845363,0.046119847,0.176503144,0.348468354,0.17196521
IN,Crawford,0.247217751,0.02684157,-0.098614118,-0.038380253,-0.125455688,-0.065221823,0.220376181,0.060233865,0.345831869,0.285598004
IN,Daviess,0.198670447,0.078268561,-0.075559336,0.079692064,-0.153827897,0.001423503,0.120401886,0.1552514,0.274229783,0.118978383
IN,Dearborn,0.243786715,0.056346883,0.041655073,0.088820533,-0.01469181,0.03247365,0.187439832,0.04716546,0.202131642,0.154966182
IN,Decatur,0.220630494,0.126521199,-0.107958545,0.053555273,-0.234479744,-0.072965926,0.094109295,0.161513818,0.328589039,0.167075221
IN,DeKalb,0.195213423,0.082601261,-0.132825878,0.031781735,-0.215427139,-0.050819526,0.112612162,0.164607613,0.328039301,0.163431688
IN,Delaware,0.107568852,0.110420226,-0.177609182,-0.059038775,-0.288029408,-0.169459001,-0.002851374,0.118570407,0.285178034,0.166607627
IN,Dubois,0.073783898,0.056476392,-0.283428583,-0.04855835,-0.339904975,-0.105034742,0.017307506,0.234870233,0.357212481,0.122342248
IN,Elkhart,-0.051680566,0.033723808,-0.261665392,-0.108617512,-0.2953892,-0.14234132,-0.085404374,0.15304788,0.209984826,0.056936946
IN,Fayette,0.29108275,0.035257019,-0.134437234,-0.021630134,-0.169694253,-0.056887153,0.255825731,0.1128071,0.425519984,0.312712884
IN,Floyd,0.090929232,0.068509311,-0.008021218,0.034368214,-0.076530529,-0.034141097,0.022419921,0.042389432,0.09895045,0.056561018
IN,Fountain,0.326480993,0.124363675,-0.088658575,0.10905389,-0.21302225,-0.015309785,0.202117318,0.197712465,0.415139568,0.217427103
IN,Franklin,0.249096231,0.046248727,-0.018653638,0.068281125,-0.064902365,0.022032398,0.202847504,0.086934763,0.267749869,0.180815106
IN,Fulton,0.212473751,0.121801855,-0.110717497,0.060608463,-0.232519352,-0.061193392,0.090671896,0.17132596,0.323191248,0.151865288
IN,Gibson,0.335044736,0.116660758,-0.008187915,0.169408999,-0.124848673,0.052748241,0.218383978,0.177596914,0.343232651,0.165635737
IN,Grant,0.150883795,0.129527654,-0.113265246,-0.024134408,-0.2427929,-0.153662062,0.021356141,0.089130838,0.264149041,0.175018203
IN,Greene,0.330031969,0.097412056,-0.056968021,0.1108552,-0.154380077,0.013443144,0.232619913,0.167823221,0.38699999,0.219176769
IN,Hamilton,-0.309964516,-0.014454337,-0.28301343,-0.162309402,-0.268559093,-0.147855065,-0.295510179,0.120704028,-0.026951086,-0.147655114
IN,Hancock,0.035590678,0.085997611,-0.115471678,-0.000982783,-0.201469289,-0.086980394,-0.050406933,0.114488895,0.151062356,0.036573461
IN,Harrison,0.248980212,0.089115902,-0.010356414,0.037504697,-0.099472316,-0.051611205,0.15986431,0.047861111,0.259336626,0.211475515
IN,Hendricks,-0.103549718,0.031566111,-0.210470701,-0.096052595,-0.242036812,-0.127618706,-0.135115829,0.114418106,0.106920983,-0.007497123
IN,Henry,0.289176829,0.144723215,-0.106739793,0.023673785,-0.251463008,-0.12104943,0.144453614,0.130413578,0.395916622,0.265503044
IN,Howard,0.120212612,0.07147816,-0.156437129,-0.074909459,-0.227915289,-0.146387619,0.048734452,0.08152767,0.276649741,0.195122071
IN,Huntington,0.097587076,0.085310282,-0.137570837,-0.012523586,-0.222881119,-0.097833868,0.012276794,0.125047251,0.235157913,0.110110662
IN,Jackson,0.25802625,0.112309628,-0.118507714,0.019080852,-0.230817342,-0.093228776,0.145716622,0.137588566,0.376533964,0.238945398
IN,Jasper,0.141901368,0.059080741,-0.106674399,-0.055982832,-0.16575514,-0.115063573,0.082820627,0.050691567,0.248575767,0.1978842
IN,Jay,0.287544298,0.137118973,-0.11075739,0.010937657,-0.247876363,-0.126181316,0.150425325,0.121695047,0.398301688,0.276606641
IN,Jefferson,0.188787709,0.081204151,-0.063634444,-0.018568742,-0.144838595,-0.099772893,0.107583558,0.045065702,0.252422153,0.207356451
IN,Jennings,0.295625842,0.086315185,-0.149775898,-0.005642013,-0.236091083,-0.091957198,0.209310657,0.144133885,0.44540174,0.301267855
IN,Johnson,0.010394871,0.068312803,-0.15807774,-0.028822245,-0.226390543,-0.097135048,-0.057917932,0.129255495,0.168472611,0.039217116
IN,Knox,0.325660184,0.130544917,-0.079995584,0.144324325,-0.210540501,0.013779408,0.195115267,0.224319909,0.405655768,0.181335859
IN,Kosciusko,0.025001149,0.045536801,-0.150845763,-0.002088893,-0.196382564,-0.047625694,-0.020535652,0.14875687,0.175846912,0.027090042
IN,LaGrange,0.192441998,0.109473476,-0.109657873,0.033278596,-0.219131349,-0.07619488,0.082968522,0.142936469,0.302099871,0.159163402
IN,Lake,0.054292453,0.031759764,-0.083180669,-0.050003099,-0.114940433,-0.081762863,0.022532689,0.03317757,0.137473122,0.104295552
IN,LaPorte,0.082579762,0.014020842,-0.201711729,-0.107061647,-0.215732571,-0.121082489,0.06855892,0.094650082,0.284291491,0.189641409
IN,Lawrence,0.165708477,0.040378148,-0.141724631,-0.019439561,-0.182102779,-0.059817709,0.125330329,0.12228507,0.307433108,0.185148038
IN,Madison,0.168438999,0.106843334,-0.152577428,-0.042093338,-0.259420762,-0.148936672,0.061595665,0.11048409,0.321016427,0.210532337
IN,Marion,-0.240710845,-0.032189331,-0.29676579,-0.235290382,-0.264576459,-0.203101051,-0.208521514,0.061475408,0.056054945,-0.005420463
IN,Marshall,0.12165443,0.071245317,-0.156882329,-0.004193639,-0.228127646,-0.075438956,0.050409113,0.15268869,0.278536759,0.125848069
IN,Martin,0.262288187,0.055422424,-0.034477765,0.079629013,-0.089900189,0.024206589,0.206865763,0.114106778,0.296765952,0.182659174
IN,Miami,0.206278544,0.090849422,-0.133720312,-0.019225424,-0.224569734,-0.110074846,0.115429122,0.114494888,0.339998856,0.225503968
IN,Monroe,-0.27345008,-0.122233391,-0.362010445,-0.231821921,-0.239777054,-0.10958853,-0.151216689,0.130188524,0.088560365,-0.041628159
IN,Montgomery,0.12681206,0.125215539,-0.181693853,0.003517171,-0.306909392,-0.121698368,0.001596521,0.185211024,0.308505913,0.123294889
IN,Morgan,0.152692165,0.070984625,-0.140359418,0.00011072,-0.211344043,-0.070873905,0.08170754,0.140470138,0.293051583,0.152581445
IN,Newton,0.25272976,0.086442694,-0.096701989,-0.017691602,-0.183144683,-0.104134296,0.166287066,0.079010387,0.349431749,0.270421362
IN,Noble,0.189920238,0.09148752,-0.147433894,0.034430496,-0.238921414,-0.057057024,0.098432718,0.18186439,0.337354132,0.155489742
IN,Ohio,0.263918831,-0.004214703,-0.036125471,0.04504859,-0.031910768,0.049263293,0.268133534,0.081174061,0.300044302,0.218870241
IN,Orange,0.178674372,0.043693784,-0.13797321,-0.06390747,-0.181666994,-0.107601254,0.134980588,0.07406574,0.316647582,0.242581842
IN,Owen,0.220077298,0.05247301,-0.168139796,0.004409858,-0.220612806,-0.048063152,0.167604288,0.172549654,0.388217094,0.21566744
IN,Parke,0.308951936,0.102920926,-0.069509129,0.115066055,-0.172430055,0.012145129,0.20603101,0.184575184,0.378461065,0.193885881
IN,Perry,0.234479868,0.049726595,-0.179381329,-0.0669315,-0.229107924,-0.116658095,0.184753273,0.112449829,0.413861197,0.301411368
IN,Pike,0.36633088,0.061127531,-0.066061278,0.100968059,-0.127188809,0.039840528,0.305203349,0.167029337,0.432392158,0.265362821
IN,Porter,-0.00674954,0.009786292,-0.145532878,-0.112511242,-0.15531917,-0.122297534,-0.016535832,0.033021636,0.138783338,0.105761702
IN,Posey,0.205535405,0.126559534,-0.109715468,0.050815419,-0.236275002,-0.075744115,0.078975871,0.160530887,0.315250873,0.154719986
IN,Pulaski,0.176932115,0.078650975,-0.131378947,-0.014256194,-0.210029922,-0.092907169,0.09828114,0.117122753,0.308311062,0.191188309
IN,Putnam,0.22279381,0.093781259,-0.152384308,0.053251102,-0.246165567,-0.040530157,0.129012551,0.20563541,0.375178118,0.169542708
IN,Randolph,0.276246073,0.094275149,-0.120840545,0.031711373,-0.215115694,-0.062563776,0.181970924,0.152551918,0.397086618,0.2445347
IN,Ripley,0.245667447,0.071411672,-0.030985251,0.059392235,-0.102396923,-0.012019437,0.174255775,0.090377486,0.276652698,0.186275212
IN,Rush,0.195572835,0.126567166,-0.190022174,0.016690066,-0.31658934,-0.1098771,0.069005669,0.20671224,0.385595009,0.178882769
IN,St. Joseph,-0.000847239,0.025345007,-0.169372344,-0.033814868,-0.194717351,-0.059159875,-0.026192246,0.135557476,0.168525105,0.032967629
IN,Scott,0.396729254,0.131532873,0.039229052,0.08166912,-0.092303821,-0.049863753,0.265196381,0.042440068,0.357500202,0.315060134
IN,Shelby,0.195392462,0.153775236,-0.08498067,0.059886958,-0.238755906,-0.093888278,0.041617226,0.144867628,0.280373132,0.135505504
IN,Spencer,0.222331601,0.053393013,-0.153281792,0.003513973,-0.206674805,-0.04987904,0.168938588,0.156795765,0.375613393,0.218817628
IN,Starke,0.395853894,0.07163732,-0.056700524,0.08164297,-0.128337844,0.01000565,0.324216574,0.138343494,0.452554418,0.314210924
IN,Steuben,0.185897405,0.064049654,-0.154465797,0.017006691,-0.218515451,-0.047042963,0.121847751,0.171472488,0.340363202,0.168890714
IN,Sullivan,0.411441689,0.138698511,-0.052105241,0.147569716,-0.190803752,0.008871205,0.272743178,0.199674957,0.46354693,0.263871973
IN,Switzerland,0.287294005,0.032955495,-0.069857913,-0.024770781,-0.102813408,-0.057726276,0.25433851,0.045087132,0.357151918,0.312064786
IN,Tippecanoe,-0.114579752,0.022151901,-0.286640809,-0.13438202,-0.30879271,-0.156533921,-0.136731653,0.152258789,0.172061057,0.019802268
IN,Tipton,0.205934861,0.107029161,-0.173383647,-0.009099902,-0.280412808,-0.116129063,0.0989057,0.164283745,0.379318508,0.215034763
IN,Union,0.203540301,0.042995794,-0.072135785,0.001735183,-0.115131579,-0.041260611,0.160544507,0.073870968,0.275676086,0.201805118
IN,Vanderburgh,0.065003651,0.079663895,-0.12463722,0.005821814,-0.204301115,-0.073842081,-0.014660244,0.130459034,0.189640871,0.059181837
IN,Vermillion,0.386665501,0.05214396,-0.102990368,0.104105531,-0.155134328,0.051961571,0.334521541,0.207095899,0.489655869,0.28255997
IN,Vigo,0.13838737,0.052013625,-0.170756719,-0.021050384,-0.222770344,-0.073064009,0.086373745,0.149706335,0.309144089,0.159437754
IN,Wabash,0.191221214,0.104198238,-0.113339717,0.048922256,-0.217537955,-0.055275982,0.087022976,0.162261973,0.304560931,0.142298958
IN,Warren,0.325670167,0.107054623,-0.095447008,0.078856855,-0.202501631,-0.028197768,0.218615544,0.174303863,0.421117175,0.246813312
IN,Warrick,0.139135918,0.105735489,-0.071220916,0.066520643,-0.176956405,-0.039214846,0.033400429,0.137741559,0.210356834,0.072615275
IN,Washington,0.265880075,0.05529144,-0.050643434,0.020635885,-0.105934874,-0.034655555,0.210588635,0.071279319,0.316523509,0.24524419
IN,Wayne,0.142223352,0.051070154,-0.120561705,-0.012632839,-0.171631859,-0.063702993,0.091153198,0.107928866,0.262785057,0.154856191
IN,Wells,0.169457318,0.09697805,-0.079527558,0.056714466,-0.176505608,-0.040263584,0.072479268,0.136242024,0.248984876,0.112742852
IN,White,0.187522548,0.116137844,-0.157663152,-0.004923709,-0.273800996,-0.121061553,0.071384704,0.152739443,0.3451857,0.192446257
IN,Whitley,0.191142866,0.098194655,-0.104803685,0.069336289,-0.20299834,-0.028858366,0.092948211,0.174139974,0.295946551,0.121806577
IA,Adair,0.22185813,0.003827943,-0.093051449,-0.045525759,-0.096879392,-0.049353702,0.218030187,0.04752569,0.314909579,0.267383889
IA,Adams,0.266839333,0.018963832,-0.159910986,-0.090659454,-0.178874818,-0.109623286,0.247875501,0.069251532,0.426750319,0.357498787
IA,Allamakee,0.180541959,-0.049501996,-0.203484939,-0.10265052,-0.153982943,-0.053148524,0.230043955,0.100834419,0.384026898,0.283192479
IA,Appanoose,0.285899919,-0.03279059,-0.056953942,-0.042109424,-0.024163352,-0.009318834,0.318690509,0.014844518,0.342853861,0.328009343
IA,Audubon,0.275404988,0.063347844,-0.064658595,0.021159308,-0.128006439,-0.042188536,0.212057144,0.085817903,0.340063583,0.25424568
IA,Benton,0.294708533,0.031398717,-0.006568689,0.043553112,-0.037967406,0.012154395,0.263309816,0.050121801,0.301277222,0.251155421
IA,Black Hawk,0.046752872,0.005665312,-0.103577834,-0.081736681,-0.109243146,-0.087401993,0.04108756,0.021841153,0.150330706,0.128489553
IA,Boone,0.189526901,0.041450279,-0.02365824,-0.013786899,-0.065108519,-0.055237178,0.148076622,0.009871341,0.213185141,0.2033138
IA,Bremer,0.091520476,0.004802524,-0.138434797,-0.072104159,-0.143237321,-0.076906683,0.086717952,0.066330638,0.229955273,0.163624635
IA,Buchanan,0.251489831,0.023852805,-0.083576763,-0.037405349,-0.107429568,-0.061258154,0.227637026,0.046171414,0.335066594,0.28889518
IA,Buena Vista,0.114775998,0.028507003,-0.114924581,-0.030633116,-0.143431584,-0.059140119,0.086268995,0.084291465,0.229700579,0.145409114
IA,Butler,0.204005105,0.025540896,-0.11700246,-0.060908435,-0.142543356,-0.086449331,0.178464209,0.056094025,0.321007565,0.26491354
IA,Calhoun,0.27348812,0.054853128,-0.050755318,-0.002895833,-0.105608446,-0.057748961,0.218634992,0.047859485,0.324243438,0.276383953
IA,Carroll,0.272246322,0.058479169,-0.080062452,0.017792116,-0.138541621,-0.040687053,0.213767153,0.097854568,0.352308774,0.254454206
IA,Cass,0.143659221,0.029930819,-0.142563478,-0.06210773,-0.172494297,-0.092038549,0.113728402,0.080455748,0.286222699,0.205766951
IA,Cedar,0.177998838,0.012824797,-0.096190726,-0.0456718,-0.109015523,-0.058496597,0.165174041,0.050518926,0.274189564,0.223670638
IA,Cerro Gordo,0.20239574,0.027416192,-0.082566933,-0.008013719,-0.109983125,-0.035429911,0.174979548,0.074553214,0.284962673,0.210409459
IA,Cherokee,0.307815996,0.019551943,-0.01802337,0.066499415,-0.037575313,0.046947472,0.288264053,0.084522785,0.325839366,0.241316581
IA,Chickasaw,0.305160424,-0.022358898,-0.131714384,-0.03494432,-0.109355486,-0.012585422,0.327519322,0.096770064,0.436874808,0.340104744
IA,Clarke,0.303425545,-0.003710269,0.000720655,0.008555283,0.004430924,0.012265552,0.307135814,0.007834628,0.30270489,0.294870262
IA,Clay,0.328919464,0.065203793,-0.040906069,0.092083219,-0.106109862,0.026879426,0.263715671,0.132989288,0.369825533,0.236836245
IA,Clayton,0.251646518,-0.022446629,-0.147964301,-0.046454883,-0.125517672,-0.024008254,0.274093147,0.101509418,0.399610819,0.298101401
IA,Clinton,0.188574697,0.009884521,-0.09297311,-0.090983986,-0.102857631,-0.100868507,0.178690176,0.001989124,0.281547807,0.279558683
IA,Crawford,0.280413363,0.003245686,-0.14969882,-0.019898458,-0.152944506,-0.023144144,0.277167677,0.129800362,0.430112183,0.300311821
IA,Dallas,0.004831953,0.071974322,-0.03497394,0.02547773,-0.106948262,-0.046496592,-0.067142369,0.06045167,0.039805893,-0.020645777
IA,Davis,0.379251928,0.035915621,0.020964765,0.093279156,-0.014950856,0.057363535,0.343336307,0.072314391,0.358287163,0.285972772
IA,Decatur,0.231509496,-0.004648715,-0.053453069,-0.021042517,-0.048804354,-0.016393802,0.236158211,0.032410552,0.284962565,0.252552013
IA,Delaware,0.240484774,0.018326446,-0.115913246,-0.053562642,-0.134239692,-0.071889088,0.222158328,0.062350604,0.35639802,0.294047416
IA,Des Moines,0.27374453,0.001918509,-0.025678804,0.020745575,-0.027597313,0.018827066,0.271826021,0.046424379,0.299423334,0.252998955
IA,Dickinson,0.287487361,0.055728239,-0.015363143,0.109283474,-0.071091382,0.053555235,0.231759122,0.124646617,0.302850504,0.178203887
IA,Dubuque,0.158066142,0.008455253,-0.061905693,-0.001331644,-0.070360946,-0.009786897,0.149610889,0.060574049,0.219971835,0.159397786
IA,Emmet,0.335912069,0.020779917,-0.075135285,0.051196153,-0.095915202,0.030416236,0.315132152,0.126331438,0.411047354,0.284715916
IA,Fayette,0.182462455,-0.016606493,-0.17712209,-0.130743345,-0.160515597,-0.114136852,0.199068948,0.046378745,0.359584545,0.3132058
